Model,Repeat,MSPE,RMSE,MAE,R2
DeepKriging_wendland,13,33.6309928894043,5.799223472966385,4.2805352210998535,0.49544382095336914
DeepKriging_mrts,13,1.7442079782485962,1.3206846626839415,0.7918208241462708,0.9738321304321289
DeepKriging_sphere,13,0.7542272210121155,0.8684625616640682,0.47282037138938904,0.9886845350265503
DeepKriging_sphere_Huber,13,0.823753297328949,0.9076085595282523,0.47132739424705505,0.987641453742981
UniversalKriging,13,1.0150033810082928,1.0074737619453387,0.5927185991156081,0.984772193083801
OLS_wendland,14,50.60451889038086,7.113685324104578,5.390745162963867,0.23015964031219482
OLS_sphere,14,5.433785915374756,2.331048243896886,0.7562065720558167,0.9173364639282227
DeepKriging_wendland,14,39.02452087402344,6.246960931046667,4.327627658843994,0.40632474422454834
DeepKriging_mrts,14,1.4831715822219849,1.217855320726557,0.7774673104286194,0.9774366617202759
DeepKriging_sphere,14,0.43270787596702576,0.657805348083326,0.43710973858833313,0.9934172630310059
DeepKriging_sphere_Huber,14,0.41201281547546387,0.6418822442438051,0.43579649925231934,0.9937320947647095
UniversalKriging,14,0.7319244275393437,0.8555258193294599,0.5092006112846165,0.9888653228540081
OLS_wendland,15,103.4455337524414,10.170817752395399,7.64441442489624,0.33003538846969604
OLS_sphere,15,5.301171779632568,2.3024273668527675,1.6298269033432007,0.9656670093536377
DeepKriging_wendland,15,56.94624328613281,7.546273470139603,5.184893608093262,0.6311878561973572
DeepKriging_mrts,15,3.451993703842163,1.857954171620539,1.1366888284683228,0.9776431918144226
DeepKriging_sphere,15,2.2533011436462402,1.5010999778982879,0.9491185545921326,0.9854065179824829
DeepKriging_sphere_Huber,15,1.940738320350647,1.393103844065706,0.8390479683876038,0.9874308109283447
UniversalKriging,15,2.250618403628071,1.50020612038082,0.9288551281260723,0.9854238785332277
OLS_wendland,16,299.0848083496094,17.294068588669624,6.29771089553833,-2.7346341609954834
OLS_sphere,16,3.2320287227630615,1.7977843927354196,1.299295425415039,0.9596420526504517
DeepKriging_wendland,16,32.85277557373047,5.731734080863354,4.057799339294434,0.5897715091705322
DeepKriging_mrts,16,1.567464828491211,1.251984356328469,0.8147905468940735,0.9804272651672363
DeepKriging_sphere,16,1.1674952507019043,1.0805069415334194,0.5683812499046326,0.9854216575622559
DeepKriging_sphere_Huber,16,0.9924571514129639,0.9962214369370717,0.5772374272346497,0.9876073002815247
UniversalKriging,16,1.6187408013698081,1.2722974500366682,0.6782278928329629,0.9797869899616836
OLS_wendland,17,138.49005126953125,11.768179607294037,5.7263264656066895,-1.0129425525665283
OLS_sphere,17,1.544426679611206,1.2427496447841802,0.5906820297241211,0.9775518774986267
DeepKriging_wendland,17,31.45631217956543,5.608592709367068,3.987231492996216,0.5427848100662231
DeepKriging_mrts,17,0.6181471943855286,0.7862233743571406,0.4898375868797302,0.9910152554512024
DeepKriging_sphere,17,0.4977565109729767,0.7055186113583232,0.3738920986652374,0.9927651286125183
DeepKriging_sphere_Huber,17,0.4411160349845886,0.6641656683272545,0.3664151132106781,0.993588387966156
UniversalKriging,17,0.7523012549391312,0.8673530163313732,0.4722739047646718,0.9890653570845542
OLS_wendland,18,330.07904052734375,18.168077513246793,7.25604772567749,-2.4460301399230957
OLS_sphere,18,4.421080112457275,2.10263646702355,1.3149484395980835,0.9538438320159912
DeepKriging_wendland,18,64.5193099975586,8.032391300077368,5.432534217834473,0.32641738653182983
DeepKriging_mrts,18,2.7372095584869385,1.6544514373310988,1.1540635824203491,0.9714235067367554
DeepKriging_sphere,18,1.43064546585083,1.1960959266926838,0.8260340690612793,0.9850640296936035
DeepKriging_sphere_Huber,18,1.4781726598739624,1.2158012419281214,0.8616254925727844,0.9845678806304932
UniversalKriging,18,1.9139514515310465,1.3834563424738224,0.9266371776522142,0.9800183161171341
OLS_wendland,19,313.4207763671875,17.703693862219474,6.805330276489258,-1.9268531799316406
OLS_sphere,19,2.6697020530700684,1.6339222910132747,0.9629889130592346,0.9750692248344421
DeepKriging_wendland,19,40.941017150878906,6.398516793045003,4.568624019622803,0.6176758408546448
DeepKriging_mrts,19,1.7304327487945557,1.3154591399182856,0.9121573567390442,0.9838405251502991
DeepKriging_sphere,19,0.8870342373847961,0.9418249505002488,0.6294944286346436,0.9917165040969849
DeepKriging_sphere_Huber,19,0.7992661595344543,0.8940168675894512,0.6070082187652588,0.9925361275672913
UniversalKriging,19,0.9488968950429502,0.9741133892124418,0.6560411020130675,0.9911388075907863
OLS_wendland,20,64.4540786743164,8.028329756201872,5.410519599914551,0.14060932397842407
OLS_sphere,20,2.457770586013794,1.5677278418187877,0.8517091870307922,0.9672296047210693
DeepKriging_wendland,20,35.66444778442383,5.9719718506054456,4.255906105041504,0.5244723558425903
DeepKriging_mrts,20,1.5200297832489014,1.2328948792370342,0.8009217381477356,0.979732871055603
DeepKriging_sphere,20,1.129085898399353,1.0625845370601592,0.6366015672683716,0.9849454760551453
DeepKriging_sphere_Huber,20,1.057930588722229,1.0285575281539818,0.6014277338981628,0.9858942031860352
UniversalKriging,20,1.1509123949549251,1.072805851473101,0.6249110474406068,0.9846544484595667
OLS_wendland,21,80.65776824951172,8.980966999689494,6.1861162185668945,-0.014597296714782715
OLS_sphere,21,3.0659284591674805,1.7509792857619648,1.2032153606414795,0.9614335894584656
DeepKriging_wendland,21,42.20697784423828,6.496689760504059,4.492963790893555,0.4690767526626587
DeepKriging_mrts,21,1.6549221277236938,1.286437766751153,0.7430111169815063,0.9791826605796814
DeepKriging_sphere,21,1.3759104013442993,1.1729920721574802,0.6176049113273621,0.9826923608779907
DeepKriging_sphere_Huber,21,1.1163767576217651,1.056587316610305,0.5295265913009644,0.9859570264816284
UniversalKriging,21,1.113752394216924,1.0553446802902473,0.575239536018199,0.9859900639488204
OLS_wendland,22,65.26608276367188,8.078742647446562,5.942654609680176,0.20349258184432983
OLS_sphere,22,7.5143280029296875,2.7412274628220272,1.1233960390090942,0.9082951545715332
DeepKriging_wendland,22,40.543243408203125,6.367357647266496,4.4716877937316895,0.5052101612091064
DeepKriging_mrts,22,1.5967704057693481,1.2636338099977178,0.8486728668212891,0.9805130362510681
DeepKriging_sphere,22,1.4643361568450928,1.2100975815384034,0.7270357608795166,0.9821292161941528
DeepKriging_sphere_Huber,22,1.4380613565444946,1.1991919598398308,0.7313840389251709,0.9824498891830444
UniversalKriging,22,1.513780822902087,1.230358005989349,0.7851837458897248,0.9815258164021171
OLS_wendland,23,891.9482421875,29.865502543695793,6.885936737060547,-13.818158149719238
OLS_sphere,23,1.171459436416626,1.0823397971139312,0.6765140295028687,0.9805382490158081
DeepKriging_wendland,23,26.9410457611084,5.190476448372384,3.859866142272949,0.5524216890335083
DeepKriging_mrts,23,0.8722091913223267,0.9339214053239848,0.6319183111190796,0.9855097532272339
DeepKriging_sphere,23,0.729727029800415,0.8542406158690975,0.48792654275894165,0.9878768920898438
DeepKriging_sphere_Huber,23,0.6361367106437683,0.797581789313026,0.4972114861011505,0.9894316792488098
UniversalKriging,23,0.8872023968831475,0.9419142194930213,0.5628946869618394,0.985260685320516
OLS_wendland,24,54.68723678588867,7.395081932331019,5.524410247802734,0.3210902214050293
OLS_sphere,24,4.077549457550049,2.0192942969141594,1.493262529373169,0.9493796229362488
DeepKriging_wendland,24,39.927303314208984,6.318805529070268,4.196728229522705,0.5043261051177979
DeepKriging_mrts,24,1.4441419839859009,1.201724587410069,0.8019179701805115,0.9820718169212341
DeepKriging_sphere,24,1.2397263050079346,1.1134299731047008,0.6068019270896912,0.9846095442771912
DeepKriging_sphere_Huber,24,1.1203845739364624,1.058482202937991,0.6053541898727417,0.9860910773277283
UniversalKriging,24,1.3667997953983702,1.1691021321502968,0.6912160197499356,0.9830319873319339
OLS_wendland,25,615.0125122070312,24.79944580443344,7.314245700836182,-6.798427581787109
OLS_sphere,25,4.353677749633789,2.086546848176141,1.4467065334320068,0.9447948932647705
DeepKriging_wendland,25,38.97800827026367,6.243237002570355,4.5450358390808105,0.5057544708251953
DeepKriging_mrts,25,1.792635440826416,1.3388933642476595,0.8583226799964905,0.977269172668457
DeepKriging_sphere,25,1.1452269554138184,1.0701527719974464,0.6100338697433472,0.985478401184082
DeepKriging_sphere_Huber,25,1.2120825052261353,1.100946186344335,0.6174225807189941,0.9846306443214417
UniversalKriging,25,1.3541980523973716,1.163700155709095,0.6658029618627278,0.9828286158366244
OLS_wendland,26,67.7548828125,8.231335420969067,5.9333930015563965,0.34338539838790894
OLS_sphere,26,3.537759304046631,1.8808932197354082,0.9049019813537598,0.9657154679298401
DeepKriging_wendland,26,45.4124755859375,6.738877917423457,4.890120506286621,0.5599063038825989
DeepKriging_mrts,26,2.607767105102539,1.6148582306513903,0.9289514422416687,0.9747280478477478
DeepKriging_sphere,26,2.0065574645996094,1.4165300789604185,0.7247816324234009,0.9805544018745422
DeepKriging_sphere_Huber,26,2.015169620513916,1.4195667016783382,0.7060369253158569,0.9804709553718567
UniversalKriging,26,2.0450545190814946,1.430054026630286,0.7740795828607447,0.980181314751309
OLS_wendland,27,53.53913879394531,7.317044402895565,5.669878959655762,0.22540777921676636
OLS_sphere,27,2.672912120819092,1.6349043154934455,1.1672686338424683,0.96132892370224
DeepKriging_wendland,27,41.203697204589844,6.4190106094779,4.62527322769165,0.4038742184638977
DeepKriging_mrts,27,1.1680908203125,1.0807825037039136,0.6899919509887695,0.9831003546714783
DeepKriging_sphere,27,1.2103853225708008,1.1001751326815203,0.5728306770324707,0.9824883937835693
DeepKriging_sphere_Huber,27,1.252493977546692,1.1191487736430272,0.5875202417373657,0.9818791747093201
UniversalKriging,27,1.2627558955694544,1.1237241189764748,0.6031065705379367,0.9817307326277555
OLS_wendland,28,103.19859313964844,10.158670835283937,5.972092628479004,-0.7384651899337769
OLS_sphere,28,1.4803078174591064,1.2166790116785555,0.7217339873313904,0.9750629663467407
DeepKriging_wendland,28,33.83779525756836,5.817026324297352,4.390262603759766,0.4299744963645935
DeepKriging_mrts,28,1.3779972791671753,1.173881288362318,0.834766149520874,0.9767864942550659
DeepKriging_sphere,28,0.815231442451477,0.9029016792826764,0.6105811595916748,0.9862667322158813
DeepKriging_sphere_Huber,28,0.9597509503364563,0.9796687962451679,0.6589246988296509,0.9838321805000305
UniversalKriging,28,0.8198019354017644,0.9054291443297837,0.6165815886541295,0.9861897623256343
OLS_wendland,29,361.5597839355469,19.014725449912415,6.4755401611328125,-5.019263744354248
OLS_sphere,29,3.0242984294891357,1.739051014055981,1.1291292905807495,0.9496513605117798
DeepKriging_wendland,29,32.43772888183594,5.695412968506844,3.9541494846343994,0.4599751830101013
DeepKriging_mrts,29,1.5352177619934082,1.2390390478081827,0.7533035278320312,0.974441647529602
DeepKriging_sphere,29,0.9089387059211731,0.9533827698889744,0.49911558628082275,0.9848679304122925
DeepKriging_sphere_Huber,29,0.7102925777435303,0.842788572385465,0.46886277198791504,0.9881750345230103
UniversalKriging,29,1.022448426955508,1.011161919257004,0.5752208159653579,0.9829782313610949
OLS_wendland,30,12147.1416015625,110.21407170394578,18.985525131225586,-154.9127960205078
OLS_sphere,30,4.324729919433594,2.07959849957476,1.0709701776504517,0.9444905519485474
DeepKriging_wendland,30,46.725616455078125,6.83561383162318,5.110665798187256,0.40026038885116577
DeepKriging_mrts,30,2.044449806213379,1.4298425809204938,0.9164947271347046,0.9737587571144104
DeepKriging_sphere,30,1.1688917875289917,1.0811529898811694,0.630437970161438,0.9849968552589417
DeepKriging_sphere_Huber,30,1.2679283618927002,1.1260232510444446,0.6582623720169067,0.9837257266044617
UniversalKriging,30,1.6920938385900832,1.3008050732489027,0.7569842235659646,0.978281388132629
OLS_wendland,31,8843.6884765625,94.04088725954524,12.347898483276367,-116.504638671875
OLS_sphere,31,2.5058627128601074,1.5829916970281643,0.9345218539237976,0.9667050242424011
DeepKriging_wendland,31,45.83660125732422,6.770273351743208,4.66135311126709,0.39097654819488525
DeepKriging_mrts,31,1.1533139944076538,1.0739245757536484,0.7687734365463257,0.9846761226654053
DeepKriging_sphere,31,0.7449873089790344,0.8631264733392404,0.5762217044830322,0.9901014566421509
DeepKriging_sphere_Huber,31,0.89936763048172,0.9483499514850623,0.6064143180847168,0.9880502223968506
UniversalKriging,31,1.0518700865873334,1.0256071794733759,0.6733768188924301,0.9860239748064568
OLS_wendland,32,975.4537353515625,31.232254727309755,8.938841819763184,-7.798518180847168
OLS_sphere,32,5.79229211807251,2.4067181218565064,1.7898098230361938,0.9477539658546448
DeepKriging_wendland,32,46.16244125366211,6.7942947576376245,5.061904430389404,0.5836182832717896
DeepKriging_mrts,32,2.920494556427002,1.708945451565673,1.0984020233154297,0.9736573696136475
DeepKriging_sphere,32,2.36368989944458,1.5374296404858923,0.8806224465370178,0.9786797165870667
DeepKriging_sphere_Huber,32,2.1078360080718994,1.4518388368107182,0.8243895173072815,0.9809874892234802
UniversalKriging,32,2.5951699328151747,1.610953113164742,0.9393751176643804,0.9765917666596261
OLS_wendland,33,462.03350830078125,21.494964719691477,6.700897693634033,-6.117753505706787
OLS_sphere,33,2.2857859134674072,1.5118815805040444,0.712065577507019,0.9647868275642395
DeepKriging_wendland,33,31.836061477661133,5.642345388015619,4.037989139556885,0.5095567107200623
DeepKriging_mrts,33,1.7085285186767578,1.3071069270250073,0.7634649872779846,0.9736796617507935
DeepKriging_sphere,33,0.6911212205886841,0.8313370078305693,0.5275227427482605,0.9893530607223511
DeepKriging_sphere_Huber,33,0.5303295850753784,0.7282373137071311,0.44751012325286865,0.9918301105499268
UniversalKriging,33,0.8000878830515097,0.8944763177700736,0.5041869241362478,0.9876744266718073
OLS_wendland,34,50.68083572387695,7.1190473887927554,5.304773330688477,0.27202385663986206
OLS_sphere,34,2.8368966579437256,1.6843089556087165,0.647615909576416,0.9592509865760803
DeepKriging_wendland,34,33.181236267089844,5.760315639536591,4.062608242034912,0.5233869552612305
DeepKriging_mrts,34,1.4749692678451538,1.214483127855284,0.5707414746284485,0.978813648223877
DeepKriging_sphere,34,1.6798933744430542,1.296107007327348,0.46983593702316284,0.9758701324462891
DeepKriging_sphere_Huber,34,1.5555250644683838,1.2472069052360093,0.4445337951183319,0.9776565432548523
UniversalKriging,34,1.549644737579199,1.2448472748008885,0.514401994495091,0.977741004738065
OLS_wendland,35,123.76595306396484,11.125014744438088,6.080634593963623,-0.775792121887207
OLS_sphere,35,2.7870986461639404,1.6694605853879692,1.2202248573303223,0.9600107669830322
DeepKriging_wendland,35,36.73330307006836,6.060800530463641,4.2875471115112305,0.4729510545730591
DeepKriging_mrts,35,0.777531623840332,0.88177753647977,0.5965513586997986,0.9888439774513245
DeepKriging_sphere,35,0.372620552778244,0.6104265334815026,0.37707778811454773,0.9946536421775818
DeepKriging_sphere_Huber,35,0.4624558091163635,0.68004103487684,0.43614494800567627,0.993364691734314
UniversalKriging,35,0.5475400790686104,0.7399595117765636,0.4592685992845601,0.9921439028196651
OLS_wendland,36,84.86972045898438,9.212476347811394,5.729352951049805,-0.26343727111816406
OLS_sphere,36,3.2344210147857666,1.7984496141915587,1.2831932306289673,0.9518498778343201
DeepKriging_wendland,36,35.43317794799805,5.952577420579932,4.548092842102051,0.4725138545036316
DeepKriging_mrts,36,1.6052238941192627,1.2669743068110193,0.7517269253730774,0.9761033654212952
DeepKriging_sphere,36,0.9004269242286682,0.9489082801981803,0.5370499491691589,0.9865955114364624
DeepKriging_sphere_Huber,36,0.770861029624939,0.8779869188233609,0.4976470470428467,0.9885243773460388
UniversalKriging,36,1.6442501509416552,1.282283178920185,0.6974086117108582,0.9755224021664665
OLS_wendland,37,43.23046112060547,6.574987537676818,4.86290168762207,0.310530424118042
OLS_sphere,37,4.077783584594727,2.0193522685739422,0.8029429912567139,0.934964656829834
DeepKriging_wendland,37,27.061721801757812,5.2020882154917185,3.6865439414978027,0.5684007406234741
DeepKriging_mrts,37,2.4679317474365234,1.5709652279527142,0.6992170214653015,0.9606397151947021
DeepKriging_sphere,37,0.5910396575927734,0.7687910363634408,0.4476897716522217,0.9905737042427063
DeepKriging_sphere_Huber,37,0.4499720335006714,0.6707995479281954,0.4169002175331116,0.9928235411643982
UniversalKriging,37,0.9141028235712986,0.9560872468406315,0.5919787823218701,0.9854212499239139
OLS_wendland,38,615.6351928710938,24.811996954519678,8.554441452026367,-6.143980503082275
OLS_sphere,38,3.308594226837158,1.8189541574314505,0.9272924065589905,0.9616062641143799
DeepKriging_wendland,38,54.265342712402344,7.36650138888213,5.457431316375732,0.3702917695045471
DeepKriging_mrts,38,1.4703830480575562,1.2125935213654888,0.7095247507095337,0.9829373359680176
DeepKriging_sphere,38,1.3430358171463013,1.1588942217244425,0.6133497357368469,0.9844151139259338
DeepKriging_sphere_Huber,38,1.1283466815948486,1.0622366410526651,0.5881457328796387,0.9869064092636108
UniversalKriging,38,1.1309077789729678,1.0634414788661235,0.6333238696733705,0.9868766718417956
OLS_wendland,39,34.4522819519043,5.869606626674764,4.604797840118408,0.3458724021911621
OLS_sphere,39,2.3789193630218506,1.5423745858324593,1.038757562637329,0.9548326730728149
DeepKriging_wendland,39,23.27908706665039,4.824840626036304,3.473996639251709,0.5580120086669922
DeepKriging_mrts,39,1.0547834634780884,1.027026515469824,0.5980207920074463,0.9799733757972717
DeepKriging_sphere,39,0.6606678366661072,0.8128147615946127,0.39271360635757446,0.9874562621116638
DeepKriging_sphere_Huber,39,0.7222487926483154,0.8498522181228425,0.4058561623096466,0.9862870573997498
UniversalKriging,39,0.9413493626374811,0.9702316025761484,0.48865833929069824,0.9821270882099662
OLS_wendland,40,97.40548706054688,9.869421819972377,5.946840763092041,-0.496382474899292
OLS_sphere,40,1.5088266134262085,1.2283430357299252,0.6033234000205994,0.9768207669258118
DeepKriging_wendland,40,33.521751403808594,5.789797181578003,4.239408493041992,0.4850252866744995
DeepKriging_mrts,40,0.8115453124046326,0.9008580978182039,0.5021472573280334,0.9875327348709106
DeepKriging_sphere,40,0.6439191102981567,0.8024457055141841,0.39751648902893066,0.9901078343391418
DeepKriging_sphere_Huber,40,0.8039913177490234,0.8966556294079815,0.3980548679828644,0.9876487851142883
UniversalKriging,40,0.6272924584872303,0.792017966012912,0.44970577297835707,0.990363279313375
OLS_wendland,41,49.48114013671875,7.034283199922985,5.627366065979004,0.4135163426399231
OLS_sphere,41,2.9681313037872314,1.7228265448927909,0.9793336987495422,0.9648197293281555
DeepKriging_wendland,41,41.696590423583984,6.457289711913504,4.857707977294922,0.5057840347290039
DeepKriging_mrts,41,2.7715842723846436,1.6648075781857323,0.9938689470291138,0.9671493172645569
DeepKriging_sphere,41,1.4131076335906982,1.188742038286986,0.7222655415534973,0.9832509160041809
DeepKriging_sphere_Huber,41,1.4394768476486206,1.1997820000519346,0.7293108105659485,0.9829383492469788
UniversalKriging,41,1.9525179025713553,1.3973252672772203,0.8461318772072618,0.9768574475772578
OLS_wendland,42,87.251953125,9.340875393933912,5.646005153656006,-0.27686381340026855
OLS_sphere,42,1.7683993577957153,1.3298117753260104,0.7697454690933228,0.9741208553314209
DeepKriging_wendland,42,28.529237747192383,5.341276789981248,3.938755750656128,0.5824970006942749
DeepKriging_mrts,42,1.5610623359680176,1.2494248020461325,0.7708286046981812,0.9771550893783569
DeepKriging_sphere,42,1.5626980066299438,1.2500792001429124,0.6574620604515076,0.9771311283111572
DeepKriging_sphere_Huber,42,0.8614883422851562,0.9281639630394817,0.5693644881248474,0.987392783164978
UniversalKriging,42,1.5314152877098173,1.2375036515945386,0.7257625338033367,0.977588939800091
OLS_wendland,43,76037.703125,275.7493483673171,23.444534301757812,-885.2103271484375
OLS_sphere,43,3.8204574584960938,1.9545990531298467,0.8659480214118958,0.955473005771637
